frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
1188	31.92100000	0.66800000	-20.47300000	-0.02310000	-0.24890000	0.96830000	-30.92000000	2.99600000	-21.50500000	-0.00410000	-0.24480000	0.96960000	652.34000000	571.65000000	612.05000000	438.75000000	682.35000000	437.14000000
1189	31.92100000	0.66800000	-20.47300000	-0.02210000	-0.24960000	0.96810000	-30.92000000	2.99700000	-21.50500000	-0.00360000	-0.24440000	0.96970000	651.46000000	571.93000000	610.86000000	439.67000000	681.75000000	436.67000000
1190	31.92100000	0.66800000	-20.47300000	-0.02600000	-0.25720000	0.96600000	-30.92000000	2.99700000	-21.50500000	-0.00450000	-0.24330000	0.97000000	654.24000000	579.43000000	615.60000000	448.75000000	682.84000000	435.27000000
1190	31.92100000	0.66800000	-20.47300000	-0.02610000	-0.25750000	0.96590000	-30.92000000	2.99700000	-21.50600000	-0.00170000	-0.24770000	0.96890000	652.72000000	581.30000000	615.74000000	449.05000000	679.53000000	440.52000000
1191	31.92100000	0.66800000	-20.47300000	-0.02470000	-0.25300000	0.96720000	-30.92000000	2.99700000	-21.50600000	-0.00300000	-0.24550000	0.96940000	652.61000000	575.97000000	613.99000000	443.68000000	681.04000000	437.91000000
1192	31.92100000	0.66800000	-20.47300000	-0.03150000	-0.25880000	0.96540000	-30.92000000	2.99800000	-21.50600000	-0.00480000	-0.24400000	0.96980000	657.62000000	582.12000000	622.08000000	450.57000000	683.28000000	436.11000000
1193	31.92100000	0.66800000	-20.47300000	-0.02850000	-0.26060000	0.96500000	-30.92000000	2.99800000	-21.50600000	-0.00380000	-0.24530000	0.96940000	655.32000000	583.82000000	618.61000000	452.72000000	682.05000000	437.75000000
1194	31.92100000	0.66800000	-20.47300000	-0.02710000	-0.25750000	0.96590000	-30.92000000	2.99800000	-21.50600000	-0.00430000	-0.24570000	0.96930000	654.82000000	580.37000000	616.94000000	449.01000000	682.66000000	438.22000000
1194	31.92100000	0.66800000	-20.47300000	-0.02700000	-0.25230000	0.96730000	-30.92000000	2.99800000	-21.50600000	-0.00320000	-0.24840000	0.96870000	654.10000000	577.26000000	616.70000000	442.90000000	681.36000000	441.40000000
1195	31.92100000	0.66800000	-20.47300000	-0.02370000	-0.24560000	0.96910000	-30.92000000	2.99900000	-21.50600000	-0.00580000	-0.24800000	0.96880000	653.65000000	570.98000000	612.66000000	434.91000000	684.40000000	440.90000000
1196	31.92100000	0.66800000	-20.47300000	-0.02990000	-0.25380000	0.96680000	-30.92000000	2.99900000	-21.50700000	-0.00390000	-0.24700000	0.96900000	656.17000000	578.44000000	620.19000000	444.63000000	682.14000000	439.76000000
1197	31.92100000	0.66800000	-20.47300000	-0.02310000	-0.24770000	0.96860000	-30.92000000	2.99900000	-21.50700000	-0.00510000	-0.24670000	0.96910000	652.92000000	571.43000000	612.04000000	437.31000000	683.54000000	439.38000000
1197	31.92100000	0.66800000	-20.47300000	-0.02870000	-0.25340000	0.96690000	-30.92000000	2.99900000	-21.50700000	-0.00490000	-0.24650000	0.96910000	656.04000000	577.31000000	618.75000000	444.20000000	683.32000000	439.17000000
1198	31.92100000	0.66800000	-20.47300000	-0.02790000	-0.25780000	0.96580000	-30.92000000	3.00000000	-21.50700000	-0.00420000	-0.24570000	0.96930000	655.15000000	580.86000000	617.80000000	449.38000000	682.50000000	438.18000000
1199	31.92100000	0.66800000	-20.47300000	-0.02680000	-0.25540000	0.96650000	-30.92000000	3.00000000	-21.50700000	-0.00290000	-0.24720000	0.96900000	653.79000000	579.24000000	616.48000000	446.59000000	680.97000000	440.02000000
1200	31.92100000	0.66800000	-20.47300000	-0.02640000	-0.25310000	0.96710000	-30.92000000	3.00000000	-21.50700000	-0.00430000	-0.24620000	0.96920000	654.33000000	576.38000000	615.95000000	443.75000000	682.60000000	438.76000000
1200	31.92100000	0.66800000	-20.47300000	-0.02710000	-0.25550000	0.96640000	-30.92000000	3.00000000	-21.50700000	-0.00430000	-0.24710000	0.96900000	654.79000000	578.90000000	616.85000000	446.62000000	682.66000000	439.83000000
1202	31.92100000	0.66800000	-20.47300000	-0.02510000	-0.24810000	0.96840000	-30.92000000	3.00100000	-21.50700000	-0.00650000	-0.24680000	0.96900000	654.87000000	571.97000000	614.40000000	437.83000000	685.22000000	439.54000000
1202	31.92100000	0.66800000	-20.47300000	-0.02490000	-0.24890000	0.96820000	-30.92000000	3.00100000	-21.50700000	-0.00480000	-0.24610000	0.96920000	653.78000000	572.62000000	614.17000000	438.80000000	683.20000000	438.70000000
1203	31.92100000	0.66800000	-20.47300000	-0.02670000	-0.25170000	0.96740000	-30.92000000	3.00100000	-21.50800000	-0.00430000	-0.24720000	0.96900000	654.53000000	575.80000000	616.27000000	442.12000000	682.67000000	439.99000000
1204	31.92100000	0.66800000	-20.47300000	-0.02600000	-0.25030000	0.96780000	-30.92100000	3.00100000	-21.50800000	-0.00500000	-0.24800000	0.96870000	654.52000000	574.80000000	615.46000000	440.46000000	683.43000000	440.98000000
1205	31.92100000	0.66800000	-20.47300000	-0.02800000	-0.25330000	0.96700000	-30.92000000	3.00200000	-21.50800000	-0.00650000	-0.24710000	0.96900000	656.56000000	576.77000000	617.93000000	444.05000000	685.21000000	439.83000000
1205	31.92100000	0.66800000	-20.47300000	-0.02760000	-0.25850000	0.96560000	-30.92100000	3.00200000	-21.50800000	-0.00510000	-0.24850000	0.96860000	655.55000000	582.00000000	617.53000000	450.28000000	683.57000000	441.49000000
1206	31.92100000	0.66800000	-20.47300000	-0.02280000	-0.25110000	0.96770000	-30.92100000	3.00200000	-21.50800000	-0.00370000	-0.24920000	0.96850000	651.97000000	575.31000000	611.74000000	441.37000000	681.90000000	442.32000000
1207	31.92100000	0.66800000	-20.47300000	-0.02540000	-0.25480000	0.96670000	-30.92100000	3.00200000	-21.50800000	-0.00570000	-0.24890000	0.96850000	654.61000000	578.18000000	614.82000000	445.87000000	684.32000000	442.06000000
1208	31.92100000	0.66800000	-20.47300000	-0.02440000	-0.25350000	0.96700000	-30.92100000	3.00300000	-21.50800000	-0.00490000	-0.25010000	0.96820000	653.56000000	577.56000000	613.58000000	444.28000000	683.36000000	443.40000000
1208	31.92100000	0.66800000	-20.47300000	-0.02480000	-0.25630000	0.96630000	-30.92100000	3.00300000	-21.50800000	-0.00320000	-0.25170000	0.96780000	652.83000000	581.01000000	614.16000000	447.58000000	681.29000000	445.38000000
1210	31.92100000	0.66800000	-20.47300000	-0.02350000	-0.25410000	0.96690000	-30.92100000	3.00300000	-21.50800000	-0.00400000	-0.25060000	0.96810000	652.54000000	578.30000000	612.60000000	445.04000000	682.24000000	444.04000000
1210	31.92100000	0.66800000	-20.47300000	-0.02230000	-0.25180000	0.96750000	-30.92100000	3.00300000	-21.50900000	-0.00270000	-0.25200000	0.96770000	651.12000000	577.46000000	611.16000000	442.21000000	680.71000000	445.66000000
1211	31.92100000	0.66800000	-20.47300000	-0.02390000	-0.25250000	0.96730000	-30.92100000	3.00400000	-21.50900000	-0.00390000	-0.25160000	0.96780000	652.68000000	577.83000000	613.01000000	443.04000000	682.08000000	445.26000000
1212	31.92100000	0.66800000	-20.47300000	-0.02480000	-0.25740000	0.96600000	-30.92100000	3.00400000	-21.50900000	-0.00530000	-0.25230000	0.96760000	654.07000000	581.55000000	614.21000000	449.00000000	683.81000000	446.06000000
1213	31.92100000	0.66800000	-20.47300000	-0.02440000	-0.25900000	0.96560000	-30.92100000	3.00400000	-21.50900000	-0.00350000	-0.25230000	0.96760000	652.79000000	583.21000000	613.77000000	450.81000000	681.62000000	446.12000000
1214	31.92100000	0.66800000	-20.47300000	-0.02480000	-0.25800000	0.96580000	-30.92100000	3.00400000	-21.50900000	-0.00390000	-0.25330000	0.96740000	653.27000000	582.81000000	614.22000000	449.62000000	682.14000000	447.32000000
1214	31.92100000	0.66800000	-20.47300000	-0.02660000	-0.26130000	0.96490000	-30.92100000	3.00500000	-21.50900000	-0.00220000	-0.25390000	0.96720000	653.30000000	586.63000000	616.30000000	453.55000000	680.16000000	447.97000000
1215	31.92100000	0.66800000	-20.47300000	-0.02280000	-0.25740000	0.96600000	-30.92100000	3.00500000	-21.50900000	-0.00250000	-0.25340000	0.96740000	651.27000000	582.23000000	611.75000000	448.96000000	680.46000000	447.44000000
1215	31.92100000	0.66800000	-20.47300000	-0.02100000	-0.24860000	0.96840000	-30.92100000	3.00500000	-21.50900000	-0.00060000	-0.25270000	0.96760000	649.14000000	576.46000000	609.54000000	438.46000000	678.20000000	446.49000000
1216	31.92100000	0.66800000	-20.47300000	-0.02360000	-0.25670000	0.96620000	-30.92100000	3.00500000	-21.51000000	0.00000000	-0.25500000	0.96700000	650.30000000	583.52000000	612.67000000	448.16000000	677.55000000	449.25000000
1217	31.92100000	0.66800000	-20.47300000	-0.02480000	-0.25710000	0.96610000	-30.92100000	3.00600000	-21.51000000	-0.00230000	-0.25600000	0.96670000	652.29000000	584.00000000	614.11000000	448.57000000	680.20000000	450.53000000
1218	31.92100000	0.66800000	-20.47300000	-0.02370000	-0.25570000	0.96650000	-30.92100000	3.00600000	-21.51000000	-0.00290000	-0.25430000	0.96710000	652.00000000	581.65000000	612.80000000	446.95000000	680.90000000	448.47000000
1219	31.92100000	0.66800000	-20.47300000	-0.02340000	-0.25710000	0.96610000	-30.92100000	3.00600000	-21.51000000	-0.00190000	-0.25510000	0.96690000	651.28000000	583.24000000	612.52000000	448.65000000	679.72000000	449.40000000
1220	31.92100000	0.66800000	-20.47300000	-0.02130000	-0.25710000	0.96620000	-30.92100000	3.00700000	-21.51000000	-0.00470000	-0.25300000	0.96750000	651.65000000	580.69000000	609.97000000	448.59000000	683.04000000	446.86000000
1221	31.92100000	0.66800000	-20.47300000	-0.02440000	-0.25970000	0.96540000	-30.92100000	3.00700000	-21.51000000	-0.00160000	-0.25390000	0.96720000	651.68000000	584.91000000	613.71000000	451.67000000	679.39000000	447.92000000
1221	31.92100000	0.66800000	-20.47300000	-0.02440000	-0.25460000	0.96670000	-30.92100000	3.00700000	-21.51000000	-0.00200000	-0.25170000	0.96780000	651.95000000	580.05000000	613.70000000	445.58000000	679.92000000	445.40000000
1222	31.92100000	0.66800000	-20.47300000	-0.02280000	-0.25540000	0.96660000	-30.92100000	3.00700000	-21.51000000	-0.00580000	-0.25240000	0.96760000	653.13000000	579.28000000	611.70000000	446.58000000	684.34000000	446.16000000
1223	31.92100000	0.66800000	-20.47300000	-0.02290000	-0.25460000	0.96680000	-30.92100000	3.00800000	-21.51000000	-0.00580000	-0.25150000	0.96780000	653.24000000	578.29000000	611.85000000	445.57000000	684.43000000	445.14000000
1224	31.92100000	0.66800000	-20.47300000	-0.02160000	-0.25270000	0.96730000	-30.92100000	3.00800000	-21.51100000	-0.00360000	-0.25060000	0.96810000	651.24000000	576.87000000	610.35000000	443.39000000	681.78000000	444.08000000
1225	31.92100000	0.66800000	-20.47300000	-0.02250000	-0.25460000	0.96680000	-30.92100000	3.00800000	-21.51100000	-0.00330000	-0.25300000	0.96750000	651.61000000	579.67000000	611.45000000	445.58000000	681.46000000	446.85000000
1226	31.92100000	0.66800000	-20.47300000	-0.02110000	-0.25300000	0.96720000	-30.92100000	3.00800000	-21.51100000	-0.00230000	-0.25380000	0.96720000	650.18000000	579.04000000	609.67000000	443.69000000	680.26000000	447.91000000
1226	31.92100000	0.66800000	-20.47300000	-0.02170000	-0.25650000	0.96630000	-30.92100000	3.00900000	-21.51100000	-0.00210000	-0.25210000	0.96770000	650.42000000	580.77000000	610.52000000	447.89000000	679.95000000	445.80000000
1227	31.92100000	0.66800000	-20.47300000	-0.02060000	-0.25280000	0.96730000	-30.92100000	3.00900000	-21.51100000	-0.00470000	-0.25130000	0.96790000	651.29000000	576.55000000	609.11000000	443.41000000	683.11000000	444.86000000
1228	31.92100000	0.66800000	-20.47300000	-0.02400000	-0.25730000	0.96600000	-30.92100000	3.00900000	-21.51100000	-0.00460000	-0.25310000	0.96740000	653.16000000	581.75000000	613.19000000	448.86000000	682.94000000	447.01000000
1229	31.92100000	0.66800000	-20.47300000	-0.02200000	-0.25350000	0.96710000	-30.92100000	3.00900000	-21.51100000	-0.00060000	-0.25320000	0.96740000	649.73000000	579.81000000	610.80000000	444.26000000	678.21000000	447.19000000
1230	31.92100000	0.66800000	-20.47300000	-0.02330000	-0.25810000	0.96580000	-30.92100000	3.01000000	-21.51100000	-0.00280000	-0.25240000	0.96760000	651.70000000	582.41000000	612.34000000	449.84000000	680.80000000	446.14000000
1230	31.92100000	0.66800000	-20.47300000	-0.02240000	-0.25730000	0.96610000	-30.92100000	3.01000000	-21.51100000	0.00090000	-0.25220000	0.96770000	649.11000000	582.46000000	611.29000000	448.77000000	676.51000000	445.98000000
1231	31.92100000	0.66800000	-20.47300000	-0.02200000	-0.25580000	0.96650000	-30.92100000	3.01000000	-21.51200000	-0.00130000	-0.25250000	0.96760000	650.16000000	580.75000000	610.85000000	447.03000000	679.08000000	446.33000000
1232	31.92100000	0.66800000	-20.47300000	-0.02380000	-0.25660000	0.96620000	-30.92100000	3.01000000	-21.51200000	-0.00140000	-0.25480000	0.96700000	651.21000000	582.97000000	612.94000000	448.00000000	679.15000000	449.01000000
1233	31.92100000	0.66800000	-20.47300000	-0.02340000	-0.25590000	0.96640000	-30.92100000	3.01100000	-21.51200000	0.00080000	-0.25180000	0.96780000	649.72000000	581.56000000	612.46000000	447.19000000	676.58000000	445.44000000
1233	31.92100000	0.66800000	-20.47300000	-0.02460000	-0.26010000	0.96530000	-30.92100000	3.01100000	-21.51200000	-0.00070000	-0.25280000	0.96750000	651.29000000	585.19000000	614.02000000	452.19000000	678.30000000	446.70000000
1234	31.92100000	0.66800000	-20.47300000	-0.01650000	-0.24990000	0.96810000	-30.92100000	3.01100000	-21.51200000	0.00120000	-0.25580000	0.96670000	645.54000000	578.61000000	604.23000000	440.06000000	676.07000000	450.21000000
1235	31.92100000	0.66800000	-20.47300000	-0.02360000	-0.25690000	0.96620000	-30.92100000	3.01200000	-21.51200000	-0.00020000	-0.25330000	0.96740000	650.44000000	582.71000000	612.74000000	448.30000000	677.79000000	447.26000000
1236	31.92100000	0.66800000	-20.47300000	-0.02860000	-0.26200000	0.96470000	-30.92100000	3.01200000	-21.51200000	-0.00430000	-0.25810000	0.96610000	655.72000000	588.98000000	618.79000000	454.40000000	682.61000000	452.99000000
1237	31.92100000	0.66900000	-20.47300000	-0.02590000	-0.25930000	0.96550000	-30.92100000	3.01200000	-21.51200000	-0.00310000	-0.25660000	0.96650000	653.41000000	585.89000000	615.51000000	451.17000000	681.12000000	451.25000000
1237	31.92100000	0.66900000	-20.47300000	-0.02730000	-0.25890000	0.96550000	-30.92100000	3.01200000	-21.51300000	-0.00210000	-0.25570000	0.96680000	653.66000000	585.88000000	617.13000000	450.74000000	680.03000000	450.11000000
1238	31.92100000	0.66900000	-20.47300000	-0.02740000	-0.26400000	0.96410000	-30.92100000	3.01300000	-21.51300000	-0.00310000	-0.25440000	0.96710000	654.28000000	589.17000000	617.38000000	456.82000000	681.11000000	448.58000000
1239	31.92000000	0.67000000	-20.47300000	-0.02670000	-0.26440000	0.96410000	-30.92100000	3.01300000	-21.51300000	-0.00380000	-0.25810000	0.96610000	654.27000000	590.39000000	616.50000000	457.26000000	681.94000000	453.03000000
1240	31.92000000	0.67000000	-20.47400000	-0.02710000	-0.26080000	0.96500000	-30.92100000	3.01300000	-21.51300000	-0.00270000	-0.25700000	0.96640000	653.84000000	587.64000000	616.90000000	452.99000000	680.64000000	451.70000000
1241	31.92000000	0.67000000	-20.47400000	-0.02670000	-0.26410000	0.96410000	-30.92100000	3.01300000	-21.51300000	-0.00170000	-0.25470000	0.96700000	653.04000000	589.58000000	616.47000000	457.01000000	679.47000000	448.98000000
1242	31.92000000	0.67100000	-20.47400000	-0.02270000	-0.26200000	0.96480000	-30.92100000	3.01400000	-21.51300000	-0.00250000	-0.25700000	0.96640000	651.21000000	587.22000000	611.69000000	454.44000000	680.42000000	451.62000000
1242	31.92000000	0.67100000	-20.47400000	-0.02390000	-0.26030000	0.96520000	-30.92100000	3.01400000	-21.51300000	-0.00580000	-0.25370000	0.96730000	653.83000000	584.03000000	613.12000000	452.44000000	684.42000000	447.75000000
1243	31.92000000	0.67100000	-20.47400000	-0.02490000	-0.26320000	0.96440000	-30.92100000	3.01400000	-21.51300000	-0.00390000	-0.25430000	0.96710000	653.33000000	587.59000000	614.41000000	455.93000000	682.13000000	448.46000000
1244	31.92000000	0.67200000	-20.47400000	-0.02360000	-0.26090000	0.96510000	-30.92100000	3.01400000	-21.51300000	-0.00330000	-0.25370000	0.96730000	652.18000000	585.17000000	612.76000000	453.17000000	681.39000000	447.78000000
1245	31.91900000	0.67200000	-20.47500000	-0.02360000	-0.25930000	0.96550000	-30.92100000	3.01500000	-21.51400000	-0.00400000	-0.25150000	0.96790000	652.58000000	582.85000000	612.73000000	451.25000000	682.23000000	445.08000000
1245	31.91900000	0.67200000	-20.47500000	-0.02420000	-0.25850000	0.96570000	-30.92100000	3.01500000	-21.51400000	-0.00410000	-0.25340000	0.96740000	653.02000000	582.98000000	613.51000000	450.21000000	682.34000000	447.37000000
1246	31.91900000	0.67300000	-20.47500000	-0.02430000	-0.25990000	0.96530000	-30.92100000	3.01500000	-21.51400000	-0.00290000	-0.25190000	0.96780000	652.35000000	583.99000000	613.59000000	451.97000000	680.91000000	445.56000000
1247	31.91900000	0.67300000	-20.47500000	-0.02310000	-0.25640000	0.96630000	-30.92100000	3.01500000	-21.51400000	-0.00330000	-0.25340000	0.96740000	651.92000000	581.33000000	612.16000000	447.69000000	681.39000000	447.42000000
1248	31.91900000	0.67400000	-20.47500000	-0.02490000	-0.25880000	0.96560000	-30.92100000	3.01500000	-21.51400000	-0.00330000	-0.25240000	0.96760000	652.95000000	583.29000000	614.35000000	450.61000000	681.36000000	446.16000000
1248	31.91900000	0.67400000	-20.47500000	-0.02510000	-0.25470000	0.96670000	-30.92100000	3.01600000	-21.51400000	-0.00040000	-0.25360000	0.96730000	651.39000000	581.81000000	614.48000000	445.73000000	677.97000000	447.57000000
1250	31.91800000	0.67400000	-20.47600000	-0.02690000	-0.25850000	0.96560000	-30.92100000	3.01600000	-21.51400000	-0.00390000	-0.25210000	0.96770000	654.43000000	583.35000000	616.67000000	450.30000000	682.10000000	445.79000000
1250	31.91800000	0.67400000	-20.47600000	-0.02670000	-0.25850000	0.96560000	-30.92100000	3.01600000	-21.51400000	-0.00360000	-0.25200000	0.96770000	654.14000000	583.32000000	616.38000000	450.30000000	681.79000000	445.67000000
1251	31.91800000	0.67400000	-20.47600000	-0.02320000	-0.25110000	0.96770000	-30.92100000	3.01700000	-21.51400000	-0.00160000	-0.25170000	0.96780000	651.02000000	577.53000000	612.21000000	441.43000000	679.45000000	445.34000000
1252	31.91800000	0.67400000	-20.47600000	-0.02400000	-0.25440000	0.96680000	-30.92100000	3.01700000	-21.51500000	-0.00320000	-0.25320000	0.96740000	652.37000000	580.11000000	613.13000000	445.30000000	681.35000000	447.10000000
1253	31.91800000	0.67400000	-20.47600000	-0.02340000	-0.25810000	0.96580000	-30.92100000	3.01700000	-21.51500000	-0.00150000	-0.25310000	0.96740000	651.08000000	583.08000000	612.53000000	449.77000000	679.32000000	447.03000000
1253	31.91800000	0.67500000	-20.47600000	-0.02520000	-0.25440000	0.96680000	-30.92100000	3.01700000	-21.51500000	-0.00220000	-0.25500000	0.96690000	652.49000000	581.98000000	614.64000000	445.41000000	680.06000000	449.33000000
